Time,Content
2019-01-04,5g商用出来了再建线？三年建好肉都被吃了拉成屎了。现在已经和华为合作oled了，5g出来那是全球供货。就当存定期，存三年看。绝对亏不了。

2019-01-04,"股市~下周见[俏皮][俏皮][俏皮]股吧~天天见[俏皮][俏皮][俏皮](以""韭"

2019-01-04,！！！！！！！！！！！！！！！！！！！！
2019-01-04,兄弟，淡定
2019-01-04,你看
2019-01-04,笑斗~群丑！！！

2019-01-04,你真的是个怪胎啊

2019-01-04,看来韭菜根真的神经病！

2019-01-04,一个球高处落下，弹起一次比一次低，要出方向了。这股的大股东增发价2-3都有，一个

2019-01-04,一直半死不活的状态中

2019-01-04,韭菜根，算了吧，你刷来变去都是那几份帖的内容，你行为只能是欺人自欺，你懂的。原谅

2019-01-04,原谅人家没文化还在自以为是的夸夸其谈
2019-01-04,为它悲哀。
2019-01-04,一粒老鼠屎
2019-01-04,造成全吧臭！
2019-01-04,全吧臭也罢，毕竟狗年开始成天乱吠，狗不就这德性吗，猪年了，他敢吗，会被宰的
2019-01-04,支持

2019-01-04,股市~下周见[俏皮][俏皮][俏皮]股吧~天天见[俏皮][俏皮][俏皮]祝理性中

2019-01-04,京东方周一高开然后大家清仓，主力借利好要出逃，因为破了2449市场底会在2300

2019-01-04,"""韭菜根""底仓~闲聊:2019年必将成为~A股的转折之年[俏皮][俏皮][俏皮]"

2019-01-04,提倡~理性投资反对~非理性盲目分析预测与股吧邪恶势利~斗争到底！！！

2019-01-04,"""韭菜根""立帖声明:开开心心~玩股[俏皮][俏皮][俏皮]快快乐乐~投资[俏皮]"

2018-12-13,散户有个优点每月收薪剩余可补仓，选好公司吾怕跌，越跌越补，本人看好的小方技术上月

2018-12-13,勾坑走势
2018-12-13,京东方不存在技术
2018-12-14,
2018-12-14,远离没有持续经营的公司，勾坑太深要加长臂危险作业
2018-12-14,勾机搬砖来补仓
2018-12-14,哥哥唉，说普通话吧！不明白！
2018-12-14,文化有限，表白有些难！
2018-12-15,横有几长，竖有几高，一斗勾起
2018-12-16,心平气和，静心观望市场走势！
2018-12-18,还有九个交易又一年，小方今收2.7元
2018-12-19,有些散户开始失去信心了，去融资、去浮筹，谁能坚守最后？
2018-12-19,华水行情比京东方好
2018-12-19,未来可能要几年持股
2018-12-23,2019年不宜乐观，注意危机，平稳过渡
2018-12-23,华能水电是防御性股票，京东方是进功性品种，是时候增加进攻性仓位。
2018-12-24,已经加大京东方持仓
2018-12-24,金利价投对市场价值投资与价值投机，不融资操作！
2018-12-24,明白人
2018-12-24,
2018-12-24,现在个股极限打压就是采用的期货手法，散户只要不用融资，分层金子塔买入，标的企业没有重大危机，最终将战胜猪力和市场，当然融资就另当别论，那成了赌博。
2018-12-24,
2018-12-26,京东方核心竞争力福清新项目
2018-12-28,融资压盘，未转势都无机会
2018-12-29,价投对19年持悲观态度，市场供给股票数太多，实在持续经营增长公司少，吾停发股又设么么科创版，明白都知分流资金，去杠杆继续收紧，多数公司要价值回归！谨慎投资，市场风险感会加大，保持好心态
2019-01-02,白鹤仔观望
2019-01-04,巳上满车，三次背离等开车啦，拜拜！

2019-01-07,刚刚，小米入股这家上市公司！

2019-01-07,小米忽悠王
2019-01-07,山寨京东方遍地开花
2019-01-07,你是张军老师吗？

2019-01-07,5G龙头手机屏产业龙头

2019-01-07,回复熊哥“中国，加油”

2019-01-07,如果我这个贴子可以存活一天，中国还是有救的，如果不能，那就没有希望了！
2019-01-07,中国这20年的高级发展，不是那不能在此点名的组织的功劳，而是会载入史册的信息技术革命带来的，当这波技术革命浪潮过后，就会一地鸡毛。
2019-01-07,4.2参加比赛的徒弟们不知道现在怎么样了。这充分说明了股市里没有神。
2019-01-07,从90年代中期的电脑，到本世纪初的移动通信产品，以及这个过程中因前面两个因素催生的气车产业高速发展，都走到了尽头了，到现在，我们看不到有什么可预期的新东西出现。

2019-01-07,是开始 还是结束？？？

2019-01-07,今天收红的话就两根红线了，最近好像没有三天红的，今天跑明天接回

2019-01-07,你好，精准手术刀为您服务[微笑][微笑][微笑]1，可以100%断定，不会，周线M线已经底背离，双金叉，并且向上突破颈线，两大技术指标均显示：果断满仓，加杠杆满...

2019-01-07,熊市不言底，不过也不要过度的悲观，继续下跌的概率不是太大，耐心持有就是，如果能把握住机会可以适当做T降低成本

2019-01-07,大国重器已经被垃圾TCL超越2分钱[鄙视][鄙视][鄙视][好困惑][好困惑][

2019-01-06,"降准(底仓闲聊~非投资建议):降准~对""国家经济~世界经济~股市~个股(包括京东"

2019-01-06,理性中长线投资者的言论短线投机炒作者~请忽略智商余额严重不足者~请绕道而行！！！
2019-01-07,午间~快乐！！！

2019-01-03,2019A股的~转折之年[俏皮][俏皮][俏皮]2019京东方A的~锻造之年[俏

2019-01-03,不以涨喜~不以跌悲永远做一名~开心快乐的玩股者(即~理性中长线投资者)祝2019年~理性中长线散户投资者~开心快乐~每一天！！！
2019-01-03,梦想与现实：五元~不是梦六元~不是梦八元~不是梦二十元~也不是梦前者的梦~可能都会实现，但~目前~还不到三元所以~我们~必须~脚踏实地~走好当下每一步~我们的未来~才可能不是梦
2019-01-03,午间~快乐！！！
2019-01-03,睌间~快乐！！！
2019-01-04,盘中~快乐！！！
2019-01-04,2019年
2019-01-05,周末~快乐！！！

2019-01-07,东升狗

2019-01-07,潮涨潮落胜似闲庭信步

2019-01-07,今天有没有可能上2.70

2019-01-07,兄弟，应该不会，如果2.7你能解套，赶紧抛了吧，个人觉得过完年，这货还得往下
2019-01-07,2.70的本！也会亏！气死了

2019-01-06,估计星期一要高开了，希望暂时别涨，看了吴小平的文章，去年11月卖了一套房，才收到

2019-01-06,楼主放在手里3年，比存银行利息高
2019-01-06,借你吉言，猫兄！
2019-01-06,如果这股在星期一这样大好形势都不涨，意味着可能后续暴跌
2019-01-06,孞
2019-01-06,爛
2019-01-06,降准意味啥？是告诉你进股市吗？想多了、银行资金不够了。把交的准备金。分二次。15.25.二天放出来好过年。和股市没关系。股市缺钱降准不给股市。
2019-01-06,谢谢解惑，不然当真忐忑！
2019-01-07,己到底了，或基本到底，一波更比一波高，从股市回调开始到现在，底在上升，新的高度终有一天会出况。
2019-01-07,嗯嗯，拭目以待！

2019-01-07,京东方，表现最差[傲][傲][傲]

2018-12-13,"立帖致谢：以""韭菜根克星~先生""为首的~各位所谓(老师大师)的马甲们~有你们的陪"

2018-12-13,晚间~快乐！！！
2018-12-13,短期趋势(股价)变化：短期趋势(股价)变化~是用真金白银炒出来的~不是忽悠出来的无论多与空~都需要资本的支持，无论多与空~都別在吧里瞎忽悠啦~明天到盘面上去作文章吧睌安~88明见！！！
2018-12-13,理性投资~是前提，稳健操作~是步骤祝理性中长线散户投资者~夜夜有好梦~日日好心情睌安~88明见！！！
2018-12-14,不以涨喜~不以跌悲永远做一名~开心快乐的~理性中长线投资者！！！
2018-12-14,快乐投资:开开心心~玩股快快乐乐~投资让每天用N个马甲跟帖立帖
2018-12-14,脸为何物
2018-12-15,周末~快乐！！！
2018-12-15,
2018-12-15,
2018-12-15,玩转~牛熊笑傲~股市与股吧~邪恶势利~斗争到底！！！
2018-12-16,用事实~说话，反对~无理性狡辩送给以
2018-12-16,
2018-12-17,历史~可以证眀，时间~可以验证，市场~可检验一切谎言~都会不攻自破！！！
2018-12-17,
2018-12-17,盘中~快乐！！！
2018-12-17,
2018-12-17,提倡~理性投资反对~非理性盲目分析预测与股吧邪恶势利~斗争到底！！！
2018-12-18,用事实说话拒绝~无理狡辩！！！
2018-12-19,开开心心~玩股，快快乐乐~投资祝以
2018-12-19,用事实说话用N个马甲立帖
2018-12-19,脕间~快乐！！！
2018-12-20,玩转~牛熊笑傲~股市与股吧邪恶势利~斗争到底！！！
2019-01-07,
2019-01-07,你们长期用N个马甲~上下忽悠盲目分析分析盲目唱空唱多不累吗！！！
2019-01-07,事实胜于雄辩！！！

2019-01-07,000725目前这个平台2.52如果跌破了，就会直奔2.15元去了，2.15元区

2019-01-07,貌似空钩

2019-01-07,急不来的，对待看好的股票和对儿子一样，你要等它慢慢长大
2019-01-07,切支付宝的钱不用还？

2019-01-07,你这个华为概念是用来舔人家屁股的。

2019-01-07,大家都挂单玩

2019-01-07,130多万股民。谁敢来拉？？

2019-01-07,京东方真成了掉下风口的猪了

2019-01-07,大盘涨这么多，此股才涨多少？想下要是券商跑了大盘指数急下，这货绝对是断崖下降。

2019-01-07,周五可是券商疯狂发力拉的指数啊，他们都是见好就收的主，说抽身就抽身，他们卸力了大盘必崩，京东方目前是上攻无力，下跌无阻，跌起来稀里哗啦一发不可收拾，列位小心了。

2019-01-07,受不了了，早上跑了去买中航高科了[滴汗][滴汗]

2019-01-07,

2019-01-07,第6条新生产线已经成全国人民关心的话题了，我也好期待快快出大柔屏折叠手机，到时看

2019-01-07,你就不能英雄一下[拜神][拜神][拜神]

2019-01-07,京东方A估计是已经探底成功000725/在震荡几个月才能彻底反弹。现在还在震荡行

2019-01-07,在线提问 京东方的老炮都来看看

2019-01-07,猪站在风口上

2019-01-07,同志们，冲啊，节后3元以下难得在见到啦。

2019-01-07,你就再啊呜一口把上面压单给吞了吧

2019-01-07,nmb 压住棺材板

2019-01-07,再压盘等于自寻死路了

2019-01-07,量好大就是没价格

2019-01-07,69.68.67.66.65.64:压了一大堆单子[赞][赞][赞][赞]

2019-01-07,害怕技术泄露 韩国限制OLED设备出口中国

2019-01-07,垃圾！动也不动，死人一样的！

2019-01-07,这个害人股又跑输大盘

2019-01-07,一副死猪不怕开水烫的死样。[大笑]指望他跑起来不太现实[大笑]吃多撑的起不来了[

2018-12-23,今天遇到京东方上班的朋友，现在京东方的屏幕比三星差远了，新技术都是三星玩剩下的，

2018-12-23,华为用的是假屏幕？
2018-12-23,你就等着上10元再买？！
2018-12-23,眼瞎了吗，华为mate20 pro用的是谁的屏幕
2018-12-23,京东方的技术水平就赌在华为上了，不知道能否成功，
2018-12-23,有差距不可怕，奋力去追赶。中国所有的不可能都是第一。短短四十年能取得这么多成就已经了不起了
2018-12-23,是别有用心？这么乱喷有什么意义
2018-12-23,嘿嘿，楼主周一必须抛售。
2018-12-23,注册时间29天，是过来砸盘的，6.77都说好，2.7时都说差，墙头草太多，托太多。
2018-12-23,错，楼主想吸血
2018-12-23,你们还看不清事实吗，如果量产的话大盘早就飞起来了，从6.6元到现在2.6，不是公司出了问题是什么原因，一个投资1000亿多企业25年了马上盈利了，结果产能过剩，新技术跟不上
2018-12-23,我也希望大涨，因为我也买了，只是告诉大家为什么下跌的原因
2018-12-23,我4.2元的本，我现在抛傻啊，我只是想让大家知道什么原因
2018-12-23,
2018-12-23,这个价格做T是很难降本的，唯有低价加仓，说的对不。我的心情和你一样，只是没有说出来
2018-12-23,少说话，少干预
2018-12-23,你告诉我用什么加仓？
2018-12-23,耨作耨殆
2018-12-23,指望一4个国有企业搞出华为那样的成绩，不太现实，那种体制。
2018-12-23,没日本提供技术设备三星屁也生产不出来，整个韩国无一重要发明，得天时地利代工国而己。中国工业门类齐全技术积累深厚，消化再创新能力远超韩国，技术上超越韩国是铁板订钉的事，三星都用京东方面板的，京东方手机屏用三星同样的设备技术生产只能超越它。
2018-12-23,三星每年营销公关费130亿美元，也就是公关费广告费写手水军开销，你懂的，嘿嘿嘿，至于产品质量真不行，全是砸钱吹出来的
2018-12-23,京东方的员工几万人，三六九等形形色色，随便问一个工人，就能了解京东方？笑话！！我也在上市公司上班，我自己都不能全面看清楚自己的企业，一个京东方的员工就可以把京东方说清楚？
2018-12-23,已经满上了的话，只有卧倒～
2018-12-23,一个员工就能看那么准那他早就是大领导了
2018-12-23,放量下跌……
2018-12-23,显示屏不是京东方的唯一，它已经开始朝健康和物联网发展了，2块多买健康和物联网的票已经非常便宜了，到2.5加满，要砸还是要拉请随意，
2018-12-23,京东方柔性显示屏已经在给华为等好几家手机厂家供货，据报道华为Mate20采用LG的屏还出题，一部分用京东方的屏还没出问题，京东方柔性屏在重庆、成都、绵阳等都建了柔性屏生产线，有些已开始量产了
2018-12-23,京东方肯定比不过三星啊，三星是可以和苹果比的，京东方能和苹果比吗？这么一说，相信理解起来就容易的多了
2018-12-23,京东方从2.8元起每下5角加仓20%
2018-12-23,瞎说八道的家伙！你懂什么？
2018-12-23,有国家的支持，京东方不会垮掉，股价低或许是机会，向下的空间有限，向上的空间无限。

2018-12-23,造谣会罚款的
2018-12-23,不涨就当压仓石，当支持京东方打败棒子屏
2018-12-24,京东方正因为有国家托底，才不行！华为有国家支持托底吗？国企有几个好的？除非独家经营！京东方，落后的科技企业！
2018-12-24,所以现在才是买入的最佳时机，等超越三星时，投资回报50倍以上
2018-12-24,苹果不生产屏幕比毛线啊
2018-12-26,取消印花税。好。
2019-01-06,用的京东方的屏，看看OLED占有率，三星93.5%，LG5.5%，京东方1%，都不到三星的零头，三星的营收是京东方的两倍，但是盈利是京东方的7倍，没事去对比下季报
2019-01-06,你眼瞎看到京东方技术那么好股票大涨了吗
2019-01-06,真正取消印花税的时候就是股市底部了
2019-01-06,今年就要亏损了，国家补贴都补不过来
2019-01-06,股价说明问题上涨缺动力
2019-01-07,几千亿投入获得多少利润

2019-01-06,小米买入tcl股票1.5亿，接下来华为是不是也会买入京东方15个亿股票啊[大笑]

2019-01-06,臆想
2019-01-06,不会的因为京东方是国企
2019-01-07,如果京东方的屏做的得到华为认可，只是投资京东方与国企性质应该没什么关系吧
2019-01-07,梦该醒了
2019-01-07,天天看着这股揪心，只能拿梦来消遣消遣

2019-01-07,超级无敌垃圾股，宇宙第一

2019-01-07,破不破都没事

2019-01-07,尼玛 大盘好 你这么垃圾

2019-01-07,第一次留言，这股太垃圾，跌就狂泻，涨就一点点

2019-01-07,反向操作成为意识流

2019-01-07,正常情况下，绝对不会跌到2元。因为该股尚具一定潜力，主营产品具有一定的市场，后市看好。短期不宜重仓持有。

2019-01-07,中兴通讯这一年涨幅过大，已经翻倍，需要调整一段时间，起码几个月，现在底部好股票是京东方A，将会出现周线级别的上涨，有可能会启动翻倍行情，做完这一波大盘股上涨机会...

2019-01-07,5日均线向上金叉也不涨，你可以去死了

2019-01-07,凉了[不屑]

2019-01-07,这种股票真的可以去死了

2019-01-07,还不涨啊，亲爱滴京东方[献花][献花][献花][献花]

2019-01-07,垃圾呀

2019-01-07,不要错误认为，企业并购就等同于利好，市场占有率不一定就是利好，当被并购方增加财务务担，反倒是一种财务包袱…股市大多也遵循价值规律，当供大于求时，特别是熊市，许多...

2019-01-07,你马勒戈壁

2019-01-07,涨停加油！

2019-01-07,融资在卖 融券在卖 外盘卖 内盘卖？？？

2019-01-03,我想问下在合肥的人，京东方合肥医院已经开诊，开诊以后的医疗人员多吗？ 知道情况的

2019-01-03,医疗人员少，忙碌不过来，病人太多了！建设合肥医院的初衷是为京东方股东准备的！
2019-01-03,你能不能回答问题正经一些啊京东方医院应该是给京东方管理层开刀用的去年初大股东可以减持，但是不能用卑鄙的方法骗小散
2019-01-03,哈哈哈，，哭不出来的时候都被圆梦逗笑了。。不是说19年3月才开始营运吗？现在已经开业了吗？也不说一声，我应该去送个花篮去，，不，花。。。。
2019-01-03,笑一笑，心情会好些！千万别输钱又伤身体哦
2019-01-03,哈哈哈...
2019-01-03,楼主，你改名为胡一刀啰，应聘去合肥医院当主刀手，把因病入院的京东方高层麻醉注射浓些，让他们沉睡，然后多划几多，反正他们痛不了！哈哈哈
2019-01-03,说不定在偷着乐呢
2019-01-04,不用客气，就是送他们一圈花
2019-01-04,就直接叫胡十刀
2019-01-06,医院只是副业，对京东方毫无意义，只有做强做大主业才行，可惜目前还没啥起色
2019-01-07,副业做好了也顶半边天

2019-01-07,均是斗争

2019-01-07,折叠手机不远了！京东方可折叠柔性屏曝光

2019-01-07,今天大涨

2019-01-07,为啥

2019-01-07,京东方套牢的太多太多了，只能震荡下跌[傲]

2019-01-07,京东方一路下跌，套牢的资金实在惊人，等到持有京东方的投资者成本降到3元以下后才有

2019-01-07,

2019-01-03,拉个涨停 肯定破3

2019-01-03,快了
2019-01-03,耐心等 5元见
2019-01-05,必须的
2019-01-05,不会算啊
2019-01-05,我看好华为手机，所以看好京东
2019-01-07,那是肯定的

2019-01-07,京东方，看好你偷的OLED软屏

2019-01-07,老子六元多进来的 我就耗到底了 有本事退市 让我死心

2019-01-07,小米入股tcl是京东方的重大利空

2019-01-07,这个幻想力
2019-01-07,兄台，解释一下
2019-01-07,想买你就直说，这里筹码有的是啊
2019-01-07,能夠滿足華為就不錯了1
2019-01-07,京东方大盘子，小米买一样金额的多少倍也成不了前十股东

2019-01-06,2元唱空的和6元唱多的都是同一群人！

2019-01-06,2元唱空是为了买，6元唱多是为了卖。
2019-01-07,有道理

2019-01-07,京东方A(000725)融资融券信息(01-04)

2019-01-07,今天上涨是肯定的，明天呢?

2019-01-07,快乐投资:

2019-01-03,梦想与现实：五元~不是梦[俏皮][俏皮][俏皮]六元~不是梦[俏皮][俏皮][俏

2019-01-03,盘中~快乐！！！
2019-01-03,睌间~快乐！！！
2019-01-03,提倡~理性投资反对~非理性单方面
2019-01-04,2019年
2019-01-04,熊市~闲聊：止跌~不是重点~起稳才是重点反弹~不是重点~反转才重点支撑~不是重点~突破才重点支撑~不是重点~能否得到有效支撑才是重点突破~不是重点~能否确认有效突破才是重点所谓的技术(或技术指标)~不是重点~心态才是重点买~不是重点~卖才是重点入市投资~不是重点~学会理性投资(与理性操作)才是重祝理性中长线散户投资者~2019年~开心快乐~每一天！！！
2019-01-04,
2019-01-05,玩转~牛熊笑傲~股市与(股市)股吧~邪恶势利~斗争到底！！！
2019-01-05,玩转~牛熊笑斗~群丑！！！
2019-01-07,早安！！！
2019-01-07,心握~梦想脚踏~实地我们(理性中长线散户投资者)的未来~不是梦！！！
2019-01-07,大道至简悟者天成！！！

2019-01-03,京东方A(000725)融资融券信息(01-02)

2019-01-03,涨停在即
2019-01-03,这么久了还是上下浮动一分钱 心脏快停了
2019-01-03,这股涨停过？
2019-01-03,狗垃圾股票！！
2019-01-03,把融资的搞死了，这样跌下去
2019-01-04,这股起码一两年能出效果

2019-01-06,"斗""渣""~勇士~""韭菜根"":以德报怨[俏皮][俏皮][俏皮]祝各位""渣渣""201"

2019-01-06,喜欢你的评论
2019-01-07,心态~永远是入市的第一要素独立思考与独立操作~永远是股市生存之本买~永不是重点~卖才是重点祝各位看客~2019年~开心快乐~每一天！！！
2019-01-07,心态~永远是入市的第一要素独立思考与独立操作~永远是股市生存之本买~永远不是重点~卖才是重点祝各位看客~2019年~开心快乐~每一天！！！

2018-12-23,中央经济工作会议12月19日至21日在北京举行。会议确定，明年抓好七个重点。 大

2018-12-23,这个价位，做t都没意义了。守仓了
2018-12-23,A股市场经历了2018年下半年饱受“巧妇难为无米之炊”困境，2019年将是“苦尽甘来”，京东方必竞是科技行业，五项经济指标告诉我们:该票投资价值凸现，2019年定紧跟国家大趋稳步前进！
2018-12-23,支持。
2018-12-23,智能手机没有什么突破呀
2018-12-23,产品研发不是静止的。
2018-12-23,支持这样帖文，该缵
2018-12-23,
2018-12-23,要特别注意:中央经济工作会议不是“晴天响旱雷”
2018-12-23,赞你一个
2018-12-23,一休，支持你观点
2018-12-23,
2018-12-23,2019年，A股市场“欲与天公试比高”！
2018-12-23,晚安！
2018-12-23,
2018-12-24,支持。
2018-12-24,早上好！
2018-12-24,周一快乐！
2018-12-24,同乐！
2018-12-24,吉祥如意
2018-12-24,
2018-12-24,肯定不抛啦。
2018-12-24,支持。
2018-12-24,周一上午市结束，收报2.63元，漲幅1.15%，资金净流出5188万元，主力与散户资金流出平分秋色，总之，信者守仓，适当加仓。供研判。
2018-12-24,2019年我看好中国，看好股市，看好京东方！
2018-12-24,一阳包三阴：京东方A 主力借外盘继续震荡吸筹 随时准备突破，一阳包三阴，翻翻！
2018-12-24,
2018-12-24,看好大中华
2018-12-24,本吧有个骗子根。
2018-12-24,
2018-12-24,

2018-12-24,本周考验262的支撑位。
2018-12-24,宜观察。
2018-12-25,周二早快乐！
2018-12-25,千年根，谢你拥护本帖观点。
2018-12-25,给你，千年根认領吧！
2018-12-25,本帖观点不变。
2018-12-26,早上好！今天迎来无外围影响日！
2018-12-26,
2018-12-26,
2018-12-26,
2018-12-26,赞
2018-12-26,
2018-12-26,
2018-12-27,早市好！
2018-12-27,
2019-01-04,
2019-01-06,印証
2019-01-06,马应炮们，看吧！
2019-01-06,赞
2019-01-06,有远见
2019-01-06,给韭菜根狗看看。
2019-01-06,韭菜根你不知耻吗？
2019-01-06,晚安！
2019-01-07,早上好！

2019-01-06,降准不是好事！说明要打强心针了，只有要死的才打强心针

2019-01-06,肯定死了
2019-01-06,爽死的
2019-01-06,

2019-01-06,京东方盲目扩大产能，科研不够，这样很危险。

2019-01-06,说的很对，现在研究的都是三星扔的了LCD，全球第一也白搭，就是不赚钱什么用
2019-01-06,看到有人唱空真好！你不看好跑来干什么？
2019-01-06,没有BOE，你连LCD屏都要多花一倍的钱给棒子，鬼子，蛙子
2019-01-06,你算老几，京东方听你指挥，你看好三星可以去买三星啊啊啊。

2019-01-06,现在有点像当初三星研发液晶屏电视了，京东方显像管技术突飞猛进了，三星OLED占有

2019-01-06,此前，2700点我是坚定看空的一个，目前 2400多点，我认为，越接近2449点，反弹越来越近！ 短线反弹一触即发！目前越接近2449 点区域，越是机会，我的观点:逐步建仓，抵制恐慌！加仓干加仓干加仓干！
2019-01-06,还有新低，但不恐怖。
2019-01-06,还待有效确认！
2019-01-06,你在加仓的时候我就开始抛售！
2019-01-06,LCD京东方全球第一，只是玩人家剩下的 》》》》》》》》对于京东方来讲，那些不赚钱的LCD产能应该淘汰，减轻企业负担，向华为学习集中精力搞先进技术，把赚钱的产品搞上去。千万不要犯10年前某些国内公司贪便宜继续搞CRT显示器那一套，最后都搞死了自己，比如那个彩虹。眼光一定要超前，必须坚定科研是企业之本的思想。
2019-01-06,聪明人看明白了

2019-01-08,降准后，聪明资金在买这类股

2019-01-08,
2019-01-08,全是托

2018-11-28,这么多基金都在里边怕什么 底部区域 玩京东方A最佳时机 ，一个字 DENG

2018-11-29,大盘正常回调 耐心等 有资金继续加仓 5元见
2018-12-05,京东方A今日筑底必成功 疯狂收集筹码 翻翻目标可期！
2018-12-05,民族科技产业 显示类国家战略 京东方A 一枝独秀 5元很简单 耐心等！
2018-12-12,科技股第一龙头 国之重器 随时准备触发 第一目标5元！
2019-01-08,正式启动 京东方A 主力借外盘继续震荡吸筹 随时准备突破，一阳包三阴！

2019-01-08,它部基金百亿开卖么？割韭菜开启

2019-01-08,反转节奏

2019-01-08,今天能涨停吗[鼓掌][鼓掌]

2019-01-08,大涨啊它部基金百亿

2018-12-24,几分钱横盘震荡整理 横多长立多高 耐心等 翻翻不是问题！

2018-12-24,几分钱横盘震荡整理 横多长立多高 耐心等 翻翻不是问题！
2018-12-27,拉升 循序渐进 科技股显示类龙头 翻翻可期！
2019-01-02,最后一蹲，浮动筹码搞的差不多了
2019-01-08,正式启动 京东方A 主力借外盘继续震荡吸筹 随时准备突破，一阳包三阴！

2019-01-08,我就笑了

2019-01-08,垃圾TCL强势封板，大锅终弃瞬间打脸[鄙视][鄙视][鄙视][鄙视][好困惑][

2019-01-08,老乡 别走 我要卖了

2019-01-08,钱加大流出，勿追

2019-01-08,高就是高

2019-01-08,此时不走等着再跌？

2019-01-08,不打了?这破股基本都走在前头，绝对有问题

2019-01-08,cnm 2.81？

2019-01-08,走了 走了 墨迹的 拉了两拨还以为你能拉啥球样呢 吃屎的劲都涌出来了吧 2阿哥点 靠了

2019-01-08,抽风了？

2019-01-08,呦呦呦，惊了

2019-01-08,吃WG了

2019-01-08,外国人也玩吗貌似中国人操盘没这种风格呀

2019-01-08,京东方展示自主研发柔性折叠屏：手机秒变“平板”

2019-01-08,京东方展示自主研发柔性折叠屏

2019-01-08,秀啊

2019-01-08,被儿子tcl带着走了现在

2019-01-08,老大，你的小弟TCL都超过你啦，你确还在原地踏步，还不赶快往上冲

2019-01-08,你小弟涨停了

2019-01-08,京东方Ａ(000725)，发生异动，+3.00%。快来看看吧， 可别错过行情！

2019-01-08,有妖？

2019-01-08,CNM 疯了？

2019-01-08,卧槽，啥情况

2019-01-08,涨停加油！

2019-01-08,我还以为你要拉涨停，没意思

2019-01-08,妈的，刚跑[为什么][为什么][为什么][为什么][为什么]

2019-01-08,吃错药了？

2019-01-08,干死空头 逼养的大宗交易吓唬人

2019-01-08,开始表演了吗？

2019-01-08,日了狗哦了 干不过TCL就算了 还反向砸 你丫还跟大金融扑腾么

2019-01-08,TCL已经发飙，你还在打瞌睡[鄙视][鄙视][鄙视]

2019-01-08,TCL火箭发射了

2019-01-08,国内基金出货，外资准备入场，跌也没事

2019-01-08,连TCL这么垃圾的票票都涨不过，你该当何罪[无语][无语][无语][鄙视][鄙视

2019-01-08,干不过TCL你吃毛线[鄙视][鄙视][鄙视][鄙视]

2019-01-08,恶心至极的你已经被垃圾中的战斗机TCL覆盖[鄙视][鄙视][鄙视][鄙视]

2019-01-08,加加加

2019-01-08,涨不过指数，跌起来领先，畜牲

2019-01-07,这逼丫的，已经废了，怎么也不涨，明又得跌新低

2019-01-07,傻b行为

2019-01-07,盘整到位！大涨前奏！近高2.9元至3.1元！拭目以待吧！

2019-01-08,必须的
2019-01-08,醒醒

2019-01-08,今天要跌停

2019-01-08,不可能的 开盘已经可以知道收盘价了
2019-01-08,跌是肯定跌，跌停不可能

2019-01-08,跟跌不涨

2019-01-08,开盘已经知道收盘价了

2019-01-08,小散顶住

2018-12-25,盘中乐:大盘~尚未触底[俏皮][俏皮][俏皮]京东方A~先创新低[大笑][大笑]

2018-12-25,盘中~快乐！！！
2018-12-26,送给高套者：如果您是一名真实的散户高位套牢者
2019-01-07,晚间~快乐！！！
2019-01-07,布局熊市~是起点决战熊市~是路途理性投资~是前提稳健操作~是步骤！！！
2019-01-07,路还长慢慢玩吧！！！

2019-01-07,据同花顺数据中心统计，2019-01-07京东方A出现大宗交易，该笔大宗交易成交

2019-01-08,预测等于瞎猜 我才不会随意割肉

2019-01-08,这价亏钱的还卖 那就去玩小盘股。

2019-01-08,京东方A01月07日获深股通加仓245.91万股

2019-01-07,京东方只要折价交易，必定会破折价价格，所以2.47必定破

2019-01-07,18号2.45交易，破了吗？不要自己吓自己了、、

2019-01-07,韩国计划限制OLED设备出口中国，防止技术泄露 据韩国媒体报道，韩国政府正计划将

2019-01-07,中国也限制进口韩国oled产品，让国产显示行业迎来春天

2019-01-05,当代股神(大师半仙)~又出来分析预测啦[大笑][大笑][大笑]！！！

2019-01-05,早安！！！
2019-01-05,看看~会有什么~新的
2019-01-05,经常打脸，脸以不重要啦！！！
2019-01-05,股吧~免费~小品双簧~继续~上演！！！
2019-01-05,提倡~理性投资反对~非理性盲目分析预测与(股市)股吧~邪恶势利~斗争到底！！！

2019-01-07,京东方投资的时机到了，是否下手自己决定吧！

2019-01-07,无论大盘还是个股~相对底部盘整区~也是相对安全区[大笑][大笑][大笑]！！！

2019-01-07,理性投资：节前行情与节前效应~仍是短期重点别的~都是忽悠晚安~88明见！！！

2019-01-07,理性投资：节前行情与节前效应~仍是短期重[俏皮][俏皮][俏皮]别的~都是忽悠[

2019-01-07,理性投资：节前行情与节前效应~仍是短期重点别的~都是忽悠晚安~88明见！！！

2019-01-07,还有20%的跌幅

2019-01-07,2.2吧！
2019-01-07,傻叉、跌回你娘胎里吧
